image_path,smiles,T,P,Leak Size,Material Quantity,Number of carbon atoms,Number of hydrogen atoms,Number of oxygen atoms,Number of nitrogen atoms,Number of sulfur atoms,Number of halogen atoms,Molecular Weight,NFPA fire rating,DM,¦ÅHOMO,¦ÅLUMO,¦Ì,¦Ç,¦Ø,log(Late Pool Fire)
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,100,25,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.939158
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,100,25,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.910723
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,100,25,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.901222
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,500,25,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.228323
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,500,25,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.226706
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,500,25,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.211516
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,500,25,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.190469
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,1000,25,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.306331
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,1000,25,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.303876
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,1000,25,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.298471
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,1000,25,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.276471
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,1,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.620602
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,1,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.617953
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,1,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.5209
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,1,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.45243
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,50,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.839065
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,50,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.837583
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,50,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.781635
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,50,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.756278
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,100,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.933942
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,100,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.941702
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,100,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.911996
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,100,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.904729
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,500,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.228323
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,500,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.226706
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,500,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.211516
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,500,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.190469
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,1000,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.306331
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,1000,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.303876
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,1000,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.298471
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,1000,50,10,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.276471
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,1,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.61316
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,1,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.609987
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,1,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.603745
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,1,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.595827
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,50,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.591228
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,50,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.592609
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,50,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.596476
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,50,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.60616
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,100,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.709623
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,100,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.713532
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,100,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.720693
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,100,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.740074
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,500,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.953129
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,500,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.956008
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,500,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.96329
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,500,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.980635
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,1000,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.025031
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,1000,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.029871
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,1000,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.039438
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,1000,2,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.071757
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,1,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.615124
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,1,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.612123
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,1,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.606044
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,1,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.599061
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,50,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.748475
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,50,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.749621
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,50,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.706316
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,50,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.69582
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,100,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.837204
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,100,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.840324
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,100,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.791366
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,100,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.791366
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,500,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.059397
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,500,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.061294
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,500,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.065217
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,500,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.048714
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,1000,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.143755
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,1000,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.145501
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,1000,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.150744
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,1000,5,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.151223
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,1,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.61335
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,1,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.611369
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,1,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.56779
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,1,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.563051
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,50,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.779365
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,50,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.783714
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,50,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.73237
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,50,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.710806
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,100,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.887613
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,100,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.893454
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,100,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.861655
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,100,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.842534
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,500,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.150839
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,500,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.150753
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,500,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.145861
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,500,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.123401
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,1000,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.243574
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,1000,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.242519
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,1000,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.243529
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,1000,10,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.228924
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,1,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.617636
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,1,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.615167
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,1,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.517313
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,1,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.449858
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,50,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.823521
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,50,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.823448
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,50,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.765383
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,100,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.931432
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,100,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.939158
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,100,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.910723
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,100,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.901222
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,500,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.228323
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,500,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.226706
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,500,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.211516
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,500,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.190469
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,1000,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.306331
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,1000,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.303876
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,1000,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.298471
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,1000,25,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.276471
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,1,50,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.620602
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,1,50,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.617953
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,1,50,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.5209
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,1,50,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.45243
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,50,50,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.839065
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,50,50,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.837583
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,50,50,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.781635
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,50,50,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.756278
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,100,50,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.933942
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,20,100,50,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.941702
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,50,100,50,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.911996
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,100,100,50,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,1.904729
C:\Users\34841\Desktop\jupyter\tux\molecules_CCCCCCCCO.png,CCCCCCCCO,0,500,50,500,8,18,1,0,0,0,130.228,2,1.7009,-0.27769,-0.00055,-0.13912,0.27714,0.034918,2.228323
